"Acrylic acid";"Emissions to air";"high. pop.";"kg";"42f51ad5-6190-4641-b961-f411310554e9";"Acrylic acid";"93a60a56-a3c8-11da-a746-0800200b9a66";"Mass";"20aadc24-a391-41cf-b340-3e4529f44bde";"kg";1
"Tolylfluanid";"Emissions to soil";"agricultural";"kg";"30009ad1-2f77-4ea1-9978-2d16b3959b1f";"Tolylfluanid";"93a60a56-a3c8-11da-a746-0800200b9a66";"Mass";"20aadc24-a391-41cf-b340-3e4529f44bde";"kg";1
"Copper";"Emissions to water";;"kg";"615b1460-6860-4cf6-8678-ad92c03c5e8b";"Copper, ion";"93a60a56-a3c8-11da-a746-0800200b9a66";"Mass";"20aadc24-a391-41cf-b340-3e4529f44bde";"kg";1
"Isocyanic acid";"Emissions to air";"high. pop.";"kg";"b465eb7f-dfe9-4057-ad17-c451d58fd753";"Isocyanic acid";"93a60a56-a3c8-11da-a746-0800200b9a66";"Mass";"20aadc24-a391-41cf-b340-3e4529f44bde";"kg";1
"Water, well, in ground, PH";"Resources";"in water";"m3";"67c40aae-d403-464d-9649-c12695e43ad8";"Water, well, in ground";"93a60a56-a3c8-22da-a746-0800200c9a66";"Volume";"1c3a9695-398d-4b1f-b07e-a8715b610f70";"m3";1
"Water, river, PE";"Resources";"in water";"m3";"8c75e7ab-8ab8-41e4-b394-c166ff5b050d";"Water, river";"93a60a56-a3c8-22da-a746-0800200c9a66";"Volume";"1c3a9695-398d-4b1f-b07e-a8715b610f70";"m3";1
"Particulates, > 10 um";"Emissions to air";"low. pop., long-term";"kg";"b001715e-60e4-4f1d-949d-1acfab65bd8f";"Particulates, > 10 um";"93a60a56-a3c8-11da-a746-0800200b9a66";"Mass";"20aadc24-a391-41cf-b340-3e4529f44bde";"kg";1
"Platinum";"Emissions to air";"high. pop.";"kg";"e4ad89a2-c1d3-4d0b-ad44-2a7ff00b1f39";"Platinum";"93a60a56-a3c8-11da-a746-0800200b9a66";"Mass";"20aadc24-a391-41cf-b340-3e4529f44bde";"kg";1
"Water, unspecified natural origin, TR";"Resources";"in water";"m3";"831f249e-53f2-49cf-a93c-7cee105f048e";"Water, unspecified natural origin";"93a60a56-a3c8-22da-a746-0800200c9a66";"Volume";"1c3a9695-398d-4b1f-b07e-a8715b610f70";"m3";1
"Copper";"Emissions to air";"low. pop.";"kg";"e336eee7-148a-4d1c-8027-780cbfafa12b";"Copper";"93a60a56-a3c8-11da-a746-0800200b9a66";"Mass";"20aadc24-a391-41cf-b340-3e4529f44bde";"kg";1
"Particulates, > 2.5 um, and < 10um";"Emissions to air";;"kg";"b967e1bf-f09b-4c89-8740-ace21db47bba";"Particulates, > 2.5 um, and < 10um";"93a60a56-a3c8-11da-a746-0800200b9a66";"Mass";"20aadc24-a391-41cf-b340-3e4529f44bde";"kg";1
"Acenaphthene";"Emissions to air";;"kg";"1f4afa32-a9a2-40da-8396-104452cb637f";"Acenaphthene";"93a60a56-a3c8-11da-a746-0800200b9a66";"Mass";"20aadc24-a391-41cf-b340-3e4529f44bde";"kg";1
"Aluminium";"Emissions to air";"low. pop., long-term";"kg";"46e63323-cffd-4c46-829b-5f006b50fa9b";"Aluminium";"93a60a56-a3c8-11da-a746-0800200b9a66";"Mass";"20aadc24-a391-41cf-b340-3e4529f44bde";"kg";1
"Cyfluthrin";"Emissions to air";"low. pop.";"kg";"98af0fc3-e034-4b06-9d9d-b9afdc65157a";"Cyfluthrin";"93a60a56-a3c8-11da-a746-0800200b9a66";"Mass";"20aadc24-a391-41cf-b340-3e4529f44bde";"kg";1
"Water, KR";"Emissions to water";"groundwater";"m3";"6e9312ec-1e02-4232-9589-0746bc67d4e6";"Water";"93a60a56-a3c8-11da-a746-0800200b9a66";"Mass";"20aadc24-a391-41cf-b340-3e4529f44bde";"kg";1000
"Silicon";"Emissions to soil";;"kg";"6575edf4-826c-4e99-a21a-08a1afec1396";"Silicon";"93a60a56-a3c8-11da-a746-0800200b9a66";"Mass";"20aadc24-a391-41cf-b340-3e4529f44bde";"kg";1
"Ethane, 1,1,2-trichloro-1,2,2-trifluoro-, CFC-113";"Emissions to air";"high. pop.";"kg";"9b132374-dce2-4ce0-86aa-53201b30f617";"Ethane, 1,1,2-trichloro-1,2,2-trifluoro-, CFC-113";"93a60a56-a3c8-11da-a746-0800200b9a66";"Mass";"20aadc24-a391-41cf-b340-3e4529f44bde";"kg";1
"Metalaxil";"Emissions to soil";"agricultural";"kg";"08f3db43-3185-4d9d-846a-404e27928eaf";"Metalaxil";"93a60a56-a3c8-11da-a746-0800200b9a66";"Mass";"20aadc24-a391-41cf-b340-3e4529f44bde";"kg";1
"Water, BE";"Emissions to water";"river";"m3";"22f7036b-d608-4e79-844f-7ccf7ca409e8";"Water";"93a60a56-a3c8-11da-a746-0800200b9a66";"Mass";"20aadc24-a391-41cf-b340-3e4529f44bde";"kg";1000
"Water, ES";"Emissions to water";;"m3";"995f3484-64f1-4d38-bc97-5364463e02b0";"Water";"93a60a56-a3c8-22da-a746-0800200c9a66";"Volume";"1c3a9695-398d-4b1f-b07e-a8715b610f70";"m3";1
"Hypochlorite";"Emissions to water";"ocean";"kg";"d4f02ee2-ecb5-4572-91c8-c20cd2abb2c3";"Hypochlorite";"93a60a56-a3c8-11da-a746-0800200b9a66";"Mass";"20aadc24-a391-41cf-b340-3e4529f44bde";"kg";1
"Profenofos";"Emissions to soil";"agricultural";"kg";"cab8d859-018a-4919-9324-f3febdea35e0";"Profenofos";"93a60a56-a3c8-11da-a746-0800200b9a66";"Mass";"20aadc24-a391-41cf-b340-3e4529f44bde";"kg";1
"Methyl acrylate";"Emissions to air";"high. pop.";"kg";"6994b171-4ce1-4877-9c17-c206180fcea3";"Methyl acrylate";"93a60a56-a3c8-11da-a746-0800200b9a66";"Mass";"20aadc24-a391-41cf-b340-3e4529f44bde";"kg";1
"Gas, mine, off-gas, process, coal mining/m3";"Resources";"in ground";"m3";"7c337428-fb1b-45c7-bbb2-2ee4d29e17ba";"Gas, natural, in ground";"93a60a56-a3c8-22da-a746-0800200c9a66";"Volume";"1c3a9695-398d-4b1f-b07e-a8715b610f70";"m3";1
"Bentazone";"Emissions to soil";"agricultural";"kg";"237ea455-6c82-4254-af86-9409df922094";"Bentazone";"93a60a56-a3c8-11da-a746-0800200b9a66";"Mass";"20aadc24-a391-41cf-b340-3e4529f44bde";"kg";1
"Copper, 1.13% in sulfide, Cu 0.76% and Ni 0.76% in crude ore";"Resources";"in ground";"kg";"ed5ace5c-a203-4816-b33b-9fe0c5f0f519";"Copper, 1.13% in sulfide, Cu 0.76% and Ni 0.76% in crude ore, in ground";"93a60a56-a3c8-11da-a746-0800200b9a66";"Mass";"20aadc24-a391-41cf-b340-3e4529f44bde";"kg";1
"Water, well, in ground, ID";"Resources";"in water";"m3";"67c40aae-d403-464d-9649-c12695e43ad8";"Water, well, in ground";"93a60a56-a3c8-22da-a746-0800200c9a66";"Volume";"1c3a9695-398d-4b1f-b07e-a8715b610f70";"m3";1
"Paraffins";"Emissions to water";"river";"kg";"230c08c9-70b7-4d28-a649-f5f85fbc3162";"Paraffins";"93a60a56-a3c8-11da-a746-0800200b9a66";"Mass";"20aadc24-a391-41cf-b340-3e4529f44bde";"kg";1
"Cerium-141";"Emissions to water";"river";"kBq";"af99ce19-4a31-4c6f-b050-491e2b6f1ad1";"Cerium-141";"93a60a56-a3c8-17da-a746-0800200c9a66";"Radioactivity";"e9773595-284e-46dd-9671-5fc9ff406833";"kBq";1
"Cyclohexane";"Emissions to water";"river";"kg";"1fd12487-3082-4e34-b211-8ba77d1f51f6";"Cyclohexane";"93a60a56-a3c8-11da-a746-0800200b9a66";"Mass";"20aadc24-a391-41cf-b340-3e4529f44bde";"kg";1
"Molybdenum, 0.014% in sulfide, Mo 8.2E-3% and Cu 0.81% in crude ore";"Resources";"in ground";"kg";"5514ccd2-469f-4074-9905-529154e7f742";"Molybdenum, 0.014% in sulfide, Mo 8.2E-3% and Cu 0.81% in crude ore, in ground";"93a60a56-a3c8-11da-a746-0800200b9a66";"Mass";"20aadc24-a391-41cf-b340-3e4529f44bde";"kg";1
"Actinides, radioactive, unspecified";"Emissions to water";"ocean";"kBq";"34550110-0552-46d2-b07d-6b9599892278";"Actinides, radioactive, unspecified";"93a60a56-a3c8-17da-a746-0800200c9a66";"Radioactivity";"e9773595-284e-46dd-9671-5fc9ff406833";"kBq";1
"Diatomite";"Resources";"in ground";"kg";"9877ce00-65f8-4c0c-9fcf-92aa53a2c9c0";"Diatomite, in ground";"93a60a56-a3c8-11da-a746-0800200b9a66";"Mass";"20aadc24-a391-41cf-b340-3e4529f44bde";"kg";1
"Methane, bromotrifluoro-, Halon 1301";"Emissions to air";"low. pop.";"kg";"82957257-07f3-4536-ac8b-175cb2353c75";"Methane, bromotrifluoro-, Halon 1301";"93a60a56-a3c8-11da-a746-0800200b9a66";"Mass";"20aadc24-a391-41cf-b340-3e4529f44bde";"kg";1
"Aluminium";"Emissions to water";"groundwater, long-term";"kg";"01056d4b-f9b0-4dfc-b8d9-8407c8376efb";"Aluminium";"93a60a56-a3c8-11da-a746-0800200b9a66";"Mass";"20aadc24-a391-41cf-b340-3e4529f44bde";"kg";1
"Xylene";"Emissions to water";;"kg";"045f7de9-60d5-4916-a504-5a1002a6e97e";"Xylene";"93a60a56-a3c8-11da-a746-0800200b9a66";"Mass";"20aadc24-a391-41cf-b340-3e4529f44bde";"kg";1
"Water, well, in ground, NORDEL";"Resources";"in water";"m3";"67c40aae-d403-464d-9649-c12695e43ad8";"Water, well, in ground";"93a60a56-a3c8-22da-a746-0800200c9a66";"Volume";"1c3a9695-398d-4b1f-b07e-a8715b610f70";"m3";1
"Water, river, DE";"Resources";"in water";"m3";"8c75e7ab-8ab8-41e4-b394-c166ff5b050d";"Water, river";"93a60a56-a3c8-22da-a746-0800200c9a66";"Volume";"1c3a9695-398d-4b1f-b07e-a8715b610f70";"m3";1
"Water, NORDEL";"Emissions to water";;"m3";"995f3484-64f1-4d38-bc97-5364463e02b0";"Water";"93a60a56-a3c8-22da-a746-0800200c9a66";"Volume";"1c3a9695-398d-4b1f-b07e-a8715b610f70";"m3";1
"Fluorine";"Emissions to air";"high. pop.";"kg";"aa567547-9821-456a-8412-e726735eeb29";"Fluorine";"93a60a56-a3c8-11da-a746-0800200b9a66";"Mass";"20aadc24-a391-41cf-b340-3e4529f44bde";"kg";1
"Prochloraz";"Emissions to soil";"agricultural";"kg";"99f1e4a4-2f47-4098-8f28-4c736a5b675d";"Prochloraz";"93a60a56-a3c8-11da-a746-0800200b9a66";"Mass";"20aadc24-a391-41cf-b340-3e4529f44bde";"kg";1
"Clay, bentonite";"Resources";"in ground";"kg";"93806a54-46f5-409c-99c5-4144a1e73b5d";"Clay, bentonite, in ground";"93a60a56-a3c8-11da-a746-0800200b9a66";"Mass";"20aadc24-a391-41cf-b340-3e4529f44bde";"kg";1
"Ethephon";"Emissions to soil";"agricultural";"kg";"0ba582f8-3360-441a-a93c-ea15e87f7b0c";"Ethephon";"93a60a56-a3c8-11da-a746-0800200b9a66";"Mass";"20aadc24-a391-41cf-b340-3e4529f44bde";"kg";1
"Ethane, 1,1,2-trichloro-1,2,2-trifluoro-, CFC-113";"Emissions to air";;"kg";"cacfd448-6c2d-4061-9363-fd506b979f25";"Ethane, 1,1,2-trichloro-1,2,2-trifluoro-, CFC-113";"93a60a56-a3c8-11da-a746-0800200b9a66";"Mass";"20aadc24-a391-41cf-b340-3e4529f44bde";"kg";1
"Transformation, to water bodies, artificial";"Resources";"land";"m2";"84b65d8f-2edd-4ddd-8f68-ca28d1c681b0";"Transformation, to water bodies, artificial";"93a60a56-a3c8-19da-a746-0800200c9a66";"Area";"3ce61faa-5716-41c1-aef6-b5920054acc9";"m2";1
"Gas, natural";"Resources";"in ground";"m3";"7c337428-fb1b-45c7-bbb2-2ee4d29e17ba";"Gas, natural, in ground";"93a60a56-a3c8-22da-a746-0800200c9a66";"Volume";"1c3a9695-398d-4b1f-b07e-a8715b610f70";"m3";1
"Manganese";"Emissions to water";"river";"kg";"f532985c-90b7-46fc-aac9-b039b40e22f1";"Manganese";"93a60a56-a3c8-11da-a746-0800200b9a66";"Mass";"20aadc24-a391-41cf-b340-3e4529f44bde";"kg";1
"Water, PT";"Emissions to water";"groundwater";"m3";"6e9312ec-1e02-4232-9589-0746bc67d4e6";"Water";"93a60a56-a3c8-11da-a746-0800200b9a66";"Mass";"20aadc24-a391-41cf-b340-3e4529f44bde";"kg";1000
"Carbon monoxide, fossil";"Emissions to air";"high. pop.";"kg";"6edcc2df-88a3-48e1-83d8-ffc38d31c35b";"Carbon monoxide, fossil";"93a60a56-a3c8-11da-a746-0800200b9a66";"Mass";"20aadc24-a391-41cf-b340-3e4529f44bde";"kg";1
"Cinnabar";"Resources";"in ground";"kg";"15545dca-018d-4f7f-aa1f-796b707180af";"Cinnabar, in ground";"93a60a56-a3c8-11da-a746-0800200b9a66";"Mass";"20aadc24-a391-41cf-b340-3e4529f44bde";"kg";1
"Arsenic";"Emissions to air";"low. pop.";"kg";"7348af7c-e102-4a03-a0df-efce16469eed";"Arsenic";"93a60a56-a3c8-11da-a746-0800200b9a66";"Mass";"20aadc24-a391-41cf-b340-3e4529f44bde";"kg";1
"Mercury";"Emissions to water";;"kg";"9325957a-bee5-4f2d-8bd1-458729c5e49e";"Mercury";"93a60a56-a3c8-11da-a746-0800200b9a66";"Mass";"20aadc24-a391-41cf-b340-3e4529f44bde";"kg";1
"Occupation, forest, intensive";"Resources";"land";"m2a";"aca1714f-0040-4a65-a73a-0e38aa9f50f4";"Occupation, forest, intensive, normal";"93a60a56-a3c8-21da-a746-0800200c9a66";"Area*time";"c7266b67-4ea2-457f-b391-9b94e26e195a";"m2*a";1
"Oxyfluorfen";"Emissions to soil";"agricultural";"kg";"19ca9276-e5c6-47f5-a3a4-18284d2a27c3";"Oxyfluorfen";"93a60a56-a3c8-11da-a746-0800200b9a66";"Mass";"20aadc24-a391-41cf-b340-3e4529f44bde";"kg";1
"Benzene, 1,2-dichloro-";"Emissions to water";"river";"kg";"79b3f708-dd3f-4ccb-9121-a4cdd46e0dc4";"o-Dichlorobenzene";"93a60a56-a3c8-11da-a746-0800200b9a66";"Mass";"20aadc24-a391-41cf-b340-3e4529f44bde";"kg";1
"Vanadium";"Emissions to water";"groundwater, long-term";"kg";"41dbbe1f-06e1-4a34-8497-5986be8f9e51";"Vanadium, ion";"93a60a56-a3c8-11da-a746-0800200b9a66";"Mass";"20aadc24-a391-41cf-b340-3e4529f44bde";"kg";1
"Antimony-125";"Emissions to water";"river";"kBq";"01f511e2-7030-45f0-abb7-c24a4fae698b";"Antimony-125";"93a60a56-a3c8-17da-a746-0800200c9a66";"Radioactivity";"e9773595-284e-46dd-9671-5fc9ff406833";"kBq";1
"Quizalofop ethyl ester";"Emissions to soil";"agricultural";"kg";"f9c73aca-3d5c-4072-81dd-b8e0643530a6";"Quizalofop ethyl ester";"93a60a56-a3c8-11da-a746-0800200b9a66";"Mass";"20aadc24-a391-41cf-b340-3e4529f44bde";"kg";1
"Water, well, in ground, AU";"Resources";"in water";"m3";"67c40aae-d403-464d-9649-c12695e43ad8";"Water, well, in ground";"93a60a56-a3c8-22da-a746-0800200c9a66";"Volume";"1c3a9695-398d-4b1f-b07e-a8715b610f70";"m3";1
"Water, well, in ground, RoW";"Resources";"in water";"m3";"67c40aae-d403-464d-9649-c12695e43ad8";"Water, well, in ground";"93a60a56-a3c8-22da-a746-0800200c9a66";"Volume";"1c3a9695-398d-4b1f-b07e-a8715b610f70";"m3";1
"Tin";"Emissions to water";;"kg";"d5c40848-fc29-47fa-90a4-46db64a45a4e";"Tin, ion";"93a60a56-a3c8-11da-a746-0800200b9a66";"Mass";"20aadc24-a391-41cf-b340-3e4529f44bde";"kg";1
"Particulates, > 10 um";"Emissions to air";;"kg";"66020d27-7ae4-4e59-83a3-89214b72c40a";"Particulates, > 10 um";"93a60a56-a3c8-11da-a746-0800200b9a66";"Mass";"20aadc24-a391-41cf-b340-3e4529f44bde";"kg";1
"Titanium";"Emissions to water";"ocean";"kg";"2beb46d1-2d1d-48ca-bf95-f0668fed29bf";"Titanium, ion";"93a60a56-a3c8-11da-a746-0800200b9a66";"Mass";"20aadc24-a391-41cf-b340-3e4529f44bde";"kg";1
"Hydrogen fluoride";"Emissions to air";"high. pop.";"kg";"257eacb9-96fe-4a3d-961a-f5e6c7823ff0";"Hydrogen fluoride";"93a60a56-a3c8-11da-a746-0800200b9a66";"Mass";"20aadc24-a391-41cf-b340-3e4529f44bde";"kg";1
"Fluoride";"Emissions to water";;"kg";"96b0e9d0-5bfc-4113-ac30-c9b8a310b534";"Fluoride";"93a60a56-a3c8-11da-a746-0800200b9a66";"Mass";"20aadc24-a391-41cf-b340-3e4529f44bde";"kg";1
"Cyprodinil";"Emissions to soil";"agricultural";"kg";"b45f25fe-a5bb-42ac-9859-304bf6ccfd83";"Cyprodinil";"93a60a56-a3c8-11da-a746-0800200b9a66";"Mass";"20aadc24-a391-41cf-b340-3e4529f44bde";"kg";1
"Wood, hard, standing";"Resources";"biotic";"m3";"bac875f4-75fb-4dde-841a-b07d3a41bcd1";"Wood, hard, standing";"93a60a56-a3c8-22da-a746-0800200c9a66";"Volume";"1c3a9695-398d-4b1f-b07e-a8715b610f70";"m3";1
"Sulfur trioxide";"Emissions to air";"high. pop.";"kg";"b00950bc-99cb-4ee2-bbc0-5f878ea170c3";"Sulphur trioxide";"93a60a56-a3c8-11da-a746-0800200b9a66";"Mass";"20aadc24-a391-41cf-b340-3e4529f44bde";"kg";1
"Water, RU";"Emissions to water";;"m3";"995f3484-64f1-4d38-bc97-5364463e02b0";"Water";"93a60a56-a3c8-22da-a746-0800200c9a66";"Volume";"1c3a9695-398d-4b1f-b07e-a8715b610f70";"m3";1
"Water, river, CN";"Resources";"in water";"m3";"8c75e7ab-8ab8-41e4-b394-c166ff5b050d";"Water, river";"93a60a56-a3c8-22da-a746-0800200c9a66";"Volume";"1c3a9695-398d-4b1f-b07e-a8715b610f70";"m3";1
"Phosphate";"Emissions to water";"groundwater, long-term";"kg";"490b267b-f429-4d9a-ac79-224e37fb4d58";"Phosphate";"93a60a56-a3c8-11da-a746-0800200b9a66";"Mass";"20aadc24-a391-41cf-b340-3e4529f44bde";"kg";1
"Beryllium";"Emissions to water";;"kg";"8d0ca1a5-6a40-4eda-861a-a0fccdc81b19";"Beryllium";"93a60a56-a3c8-11da-a746-0800200b9a66";"Mass";"20aadc24-a391-41cf-b340-3e4529f44bde";"kg";1
"Acetic acid";"Emissions to air";"low. pop.";"kg";"c5cc0625-6e01-4639-b053-5d1d9d22a53c";"Acetic acid";"93a60a56-a3c8-11da-a746-0800200b9a66";"Mass";"20aadc24-a391-41cf-b340-3e4529f44bde";"kg";1
"Sodium";"Emissions to water";"groundwater";"kg";"84792d87-a744-40ef-a3f2-f3a3c09d59cc";"Sodium";"93a60a56-a3c8-11da-a746-0800200b9a66";"Mass";"20aadc24-a391-41cf-b340-3e4529f44bde";"kg";1
"Sodium-24";"Emissions to water";"river";"kBq";"b696e904-e0a3-4e5a-bca7-500e6661e665";"Sodium-24";"93a60a56-a3c8-17da-a746-0800200c9a66";"Radioactivity";"e9773595-284e-46dd-9671-5fc9ff406833";"kBq";1
"Water, PT";"Emissions to water";;"m3";"995f3484-64f1-4d38-bc97-5364463e02b0";"Water";"93a60a56-a3c8-22da-a746-0800200c9a66";"Volume";"1c3a9695-398d-4b1f-b07e-a8715b610f70";"m3";1
"Potassium";"Emissions to soil";"agricultural";"kg";"b717518e-b8b6-44fa-a8e1-f9fde2436caf";"Potassium";"93a60a56-a3c8-11da-a746-0800200b9a66";"Mass";"20aadc24-a391-41cf-b340-3e4529f44bde";"kg";1
"Calcium";"Emissions to soil";"agricultural";"kg";"f16fa1da-e426-4820-bf9d-71595c22283b";"Calcium";"93a60a56-a3c8-11da-a746-0800200b9a66";"Mass";"20aadc24-a391-41cf-b340-3e4529f44bde";"kg";1
"Manganese";"Emissions to soil";;"kg";"6b7fbea6-4a86-40f9-954d-3c9b3611abfd";"Manganese";"93a60a56-a3c8-11da-a746-0800200b9a66";"Mass";"20aadc24-a391-41cf-b340-3e4529f44bde";"kg";1
"Barium";"Emissions to soil";"agricultural";"kg";"f8199e39-7354-44ad-92d8-6a2cc3bac24e";"Barium";"93a60a56-a3c8-11da-a746-0800200b9a66";"Mass";"20aadc24-a391-41cf-b340-3e4529f44bde";"kg";1
"Metamorphous rock, graphite containing";"Resources";"in ground";"kg";"5666353e-2db2-41d3-8414-404709151422";"Metamorphous rock, graphite containing, in ground";"93a60a56-a3c8-11da-a746-0800200b9a66";"Mass";"20aadc24-a391-41cf-b340-3e4529f44bde";"kg";1
"Water, well, in ground, CN";"Resources";"in water";"m3";"67c40aae-d403-464d-9649-c12695e43ad8";"Water, well, in ground";"93a60a56-a3c8-22da-a746-0800200c9a66";"Volume";"1c3a9695-398d-4b1f-b07e-a8715b610f70";"m3";1
"Ethane, 1,1,1-trichloro-, HCFC-140";"Emissions to air";;"kg";"ce6294f5-2ed7-46ee-a967-33e265e34455";"Ethane, 1,1,1-trichloro-, HCFC-140";"93a60a56-a3c8-11da-a746-0800200b9a66";"Mass";"20aadc24-a391-41cf-b340-3e4529f44bde";"kg";1
"Water, CH";"Emissions to water";;"m3";"995f3484-64f1-4d38-bc97-5364463e02b0";"Water";"93a60a56-a3c8-22da-a746-0800200c9a66";"Volume";"1c3a9695-398d-4b1f-b07e-a8715b610f70";"m3";1
"Sethoxydim";"Emissions to soil";"agricultural";"kg";"82688564-c9d5-43ab-876e-1eb16fd97130";"Sethoxydim";"93a60a56-a3c8-11da-a746-0800200b9a66";"Mass";"20aadc24-a391-41cf-b340-3e4529f44bde";"kg";1
"Tungsten";"Emissions to water";"groundwater";"kg";"3277c200-21e3-4b45-8dcc-97cdc2e4c245";"Tungsten";"93a60a56-a3c8-11da-a746-0800200b9a66";"Mass";"20aadc24-a391-41cf-b340-3e4529f44bde";"kg";1
"Fluoride";"Emissions to soil";"industrial";"kg";"a768b3a4-dce7-48f2-bb44-89c8a4ba00d1";"Fluoride";"93a60a56-a3c8-11da-a746-0800200b9a66";"Mass";"20aadc24-a391-41cf-b340-3e4529f44bde";"kg";1
"Calcium";"Emissions to water";"groundwater, long-term";"kg";"ae28c923-a4a3-4f00-b862-1ae6e748efb9";"Calcium, ion";"93a60a56-a3c8-11da-a746-0800200b9a66";"Mass";"20aadc24-a391-41cf-b340-3e4529f44bde";"kg";1
"Water, salt, ocean";"Resources";"in water";"m3";"629ffbca-ca71-4e4b-a006-ca9bdd9cd1df";"Water, salt, ocean";"93a60a56-a3c8-22da-a746-0800200c9a66";"Volume";"1c3a9695-398d-4b1f-b07e-a8715b610f70";"m3";1
"Water, US";"Emissions to water";"ocean";"m3";"ed3fdab8-6123-4c08-a25b-0a74a7fa779a";"Water";"93a60a56-a3c8-11da-a746-0800200b9a66";"Mass";"20aadc24-a391-41cf-b340-3e4529f44bde";"kg";1000
"Formic acid";"Emissions to air";"low. pop.";"kg";"e7f7fd97-a1c8-4be9-8a21-68ef06437d20";"Formic acid";"93a60a56-a3c8-11da-a746-0800200b9a66";"Mass";"20aadc24-a391-41cf-b340-3e4529f44bde";"kg";1
"Chromium";"Emissions to air";"high. pop.";"kg";"7705f0e1-5b14-44f4-b330-1245b5c7fc08";"Chromium";"93a60a56-a3c8-11da-a746-0800200b9a66";"Mass";"20aadc24-a391-41cf-b340-3e4529f44bde";"kg";1
"Ruthenium-103";"Emissions to water";"river";"kBq";"40d16700-3130-41da-8e94-e1b127741f59";"Ruthenium-103";"93a60a56-a3c8-17da-a746-0800200c9a66";"Radioactivity";"e9773595-284e-46dd-9671-5fc9ff406833";"kBq";1
"Triethylene glycol";"Emissions to water";"ocean";"kg";"4b22b04e-4cfa-4a8c-b1da-6cd436d03ef6";"Triethylene glycol";"93a60a56-a3c8-11da-a746-0800200b9a66";"Mass";"20aadc24-a391-41cf-b340-3e4529f44bde";"kg";1
"Prothioconazol";"Emissions to soil";"agricultural";"kg";"cfa6de56-8a29-4a27-8868-fb6d1f092d36";"Prothioconazol";"93a60a56-a3c8-11da-a746-0800200b9a66";"Mass";"20aadc24-a391-41cf-b340-3e4529f44bde";"kg";1
"Acetamide";"Emissions to air";"low. pop.";"kg";"15720685-ab3e-4167-904a-3d2992d72ddf";"Acetamide";"93a60a56-a3c8-11da-a746-0800200b9a66";"Mass";"20aadc24-a391-41cf-b340-3e4529f44bde";"kg";1
"Potassium-40";"Emissions to water";"groundwater";"kBq";"f970ac84-3896-4168-a701-c73bf475edbb";"Potassium-40";"93a60a56-a3c8-17da-a746-0800200c9a66";"Radioactivity";"e9773595-284e-46dd-9671-5fc9ff406833";"kBq";1
"TOC, Total Organic Carbon";"Emissions to water";"groundwater, long-term";"kg";"8734eb08-50cf-4f5a-8d1a-db76d38efe3c";"TOC, Total Organic Carbon";"93a60a56-a3c8-11da-a746-0800200b9a66";"Mass";"20aadc24-a391-41cf-b340-3e4529f44bde";"kg";1
"Water, lake, KR";"Resources";"in water";"m3";"1acb026e-9de6-48fe-9e0d-be4d24125bbc";"Water, lake";"93a60a56-a3c8-22da-a746-0800200c9a66";"Volume";"1c3a9695-398d-4b1f-b07e-a8715b610f70";"m3";1
"Calcium";"Emissions to soil";"industrial";"kg";"57117e3c-15aa-4b4d-b953-6d33986aa5aa";"Calcium";"93a60a56-a3c8-11da-a746-0800200b9a66";"Mass";"20aadc24-a391-41cf-b340-3e4529f44bde";"kg";1
"Propanil";"Emissions to soil";"agricultural";"kg";"a9224ed8-bdfd-4e66-9e97-df752e2485ef";"Propanil";"93a60a56-a3c8-11da-a746-0800200b9a66";"Mass";"20aadc24-a391-41cf-b340-3e4529f44bde";"kg";1
"Esfenvalerate";"Emissions to soil";"agricultural";"kg";"59177170-590b-4d94-833a-e23d899f422e";"Esfenvalerate";"93a60a56-a3c8-11da-a746-0800200b9a66";"Mass";"20aadc24-a391-41cf-b340-3e4529f44bde";"kg";1
"Azinphos-methyl";"Emissions to soil";"agricultural";"kg";"c10f1360-e1dc-44fa-8c2d-00bdd8524724";"Azinphos-methyl";"93a60a56-a3c8-11da-a746-0800200b9a66";"Mass";"20aadc24-a391-41cf-b340-3e4529f44bde";"kg";1
"Water, well, in ground, CA";"Resources";"in water";"m3";"67c40aae-d403-464d-9649-c12695e43ad8";"Water, well, in ground";"93a60a56-a3c8-22da-a746-0800200c9a66";"Volume";"1c3a9695-398d-4b1f-b07e-a8715b610f70";"m3";1
"Oils, unspecified";"Emissions to soil";;"kg";"21f77eaa-6f3e-426d-8932-fde33cd936d6";"Oils, unspecified";"93a60a56-a3c8-11da-a746-0800200b9a66";"Mass";"20aadc24-a391-41cf-b340-3e4529f44bde";"kg";1
"Selenium";"Emissions to water";;"kg";"6284e146-54b2-4067-a478-9b8ee24c6400";"Selenium";"93a60a56-a3c8-11da-a746-0800200b9a66";"Mass";"20aadc24-a391-41cf-b340-3e4529f44bde";"kg";1
"Copper, 1.42% in sulfide, Cu 0.81% and Mo 8.2E-3% in crude ore";"Resources";"in ground";"kg";"c8f18160-6937-4bb9-ad0c-dffa942ca41e";"Copper, 1.42% in sulfide, Cu 0.81% and Mo 8.2E-3% in crude ore, in ground";"93a60a56-a3c8-11da-a746-0800200b9a66";"Mass";"20aadc24-a391-41cf-b340-3e4529f44bde";"kg";1
"Hydrocarbons, aliphatic, unsaturated";"Emissions to air";;"kg";"4cff006f-c6df-42a8-9dee-cc064f14326e";"Hydrocarbons, aliphatic, unsaturated";"93a60a56-a3c8-11da-a746-0800200b9a66";"Mass";"20aadc24-a391-41cf-b340-3e4529f44bde";"kg";1
