"UN-CARIBBEAN";"288ea1e1-79de-3bc8-8a29-958f9857d9d1"
"UN-EAFRICA";"e110324f-3d3c-3394-a6f8-f87e742dcaa4"
"UN-EASIA";"95b09ece-0ccc-3fa4-89f0-ef29d63c6dbe"
"UN-EEUROPE";"db28a51a-61d7-3b0b-bb5c-a1c0a25db72e"
"UN-EUROPE";"1e11ad8e-d46d-368b-9ef5-a43e99dec543"
"UN-MAFRICA";"e71864bf-656a-3133-8489-a428120c0ada"
"UN-MELANESIA";"9c7e385f-c425-3258-a571-a94454d24b2b"
"UN-MICRONESIA";"11a4769f-1f94-3ef6-9be6-a120cd4e3e67"
"UN-NAFRICA";"f9d758b6-d15e-3238-aa0e-e0a3b949fc32"
"UN-NEUROPE";"da657f65-6f70-3a48-893f-64cf7be37d09"
"UN-OCEANIA";"61c8d2f5-500d-37c3-a13e-4ed176dcf6d2"
"UN-POLYNESIA";"b9b1f592-541c-3b02-bd41-1f6ea05a6ea5"
"UN-SAMERICA";"d34c6aba-144a-3e2d-acb4-0dd5f93ae50e"
"UN-SASIA";"326dde39-0b64-3523-b09f-aa0f427066d8"
"UN-SEASIA";"e832ff92-78c2-3ab2-8f7d-d0ca126994bf"
"UN-SEUROPE";"fe8f0f22-0c96-348b-86c2-b27e42d27f04"
"UN-WAFRICA";"fb033b5d-d7d0-37f5-a147-c0bfed75d56c"
"UN-WASIA";"02cb9a5a-488d-3ea0-84d9-3ae7b315e386"
"US";"0b3b97fa-6688-3c56-88ee-4ae80ec0c3c2"
"US-AK";"b423ff37-b678-3ea4-9366-ede7b1a7c0c0"
"US-AL";"c385c23d-66c3-3558-989c-db5586384532"
"US-AR";"b54bf461-c111-318c-9f92-a499f34dc05d"
"US-AZ";"b7745632-fc6d-37f8-85f0-f53c48027b96"
"US-CA";"b775ab58-2693-342d-b496-3265a17b5b32"
"US-CO";"12fe7ead-4836-3c05-bbd9-768e2f0fdb66"
"US-CT";"e86115dd-61e0-3652-8b8f-79fc693dcf01"
"US-DC";"efe104ea-d72b-3371-940f-1bb877257ab3"
"US-DE";"1ae4da05-1c10-36a3-aadc-da3431d1b677"
"US-FL";"445fe89e-beea-3ff9-8975-167f35b53373"
"US-GA";"2b701fc6-ef0e-3b9a-9f4d-631863e904f6"
"US-HI";"fe2bd352-e70f-3e48-a023-02843b5ac978"
"US-IA";"fa384517-d567-36e2-9a5a-dd52df663dcf"
"US-ID";"1f80437b-a9fb-34e0-a052-26a2a7fd5520"
"US-IL";"c2521c9e-e466-3960-b789-4046cadadf24"
"US-IN";"70f8ca91-42c2-3bae-a4e2-dcc1b8033abe"
"US-KS";"d9c55cbc-3e12-3ff1-9370-bdfebddccd5f"
"US-KY";"e132e45b-712d-3e2c-af19-c1f1b99c3c91"
"US-LA";"c384a41a-bbea-3bc9-b333-75287ddb64bb"
"US-MA";"85a8277c-cb62-3889-ae66-71d05d9263d3"
"US-MD";"86596f8c-55cb-3a71-976f-6a56e871f29b"
"US-ME";"4d844119-4127-3a4d-b856-663e8039d21c"
"US-MI";"bb966cd1-e1ba-33fd-8375-56d66970d7df"
"US-MN";"7aa1c4da-339b-3230-8838-2de0f6a6581a"
"US-MO";"cdc9423a-0890-3494-b717-51263425bcf6"
"US-MS";"0ee63262-59b9-3da8-8cf7-5f42828ffa7b"
"US-MT";"a220b227-87c9-368d-8bfe-5ff357517419"
"US-NC";"cf1fe73c-b3b8-3e6a-a362-a24cc00edca8"
"US-ND";"7d5a6438-e66c-37d7-b069-9f6cbb9efb22"
"US-NE";"f9eab7a5-2fbd-36f4-b88f-438ba1a8da94"
"US-NH";"ca2b1447-f5e7-3554-b244-ee56ce0e92ff"
"US-NJ";"52c1fc37-d9e9-33a1-aaea-c2bc601b0364"
"US-NM";"560e664b-9150-3314-b530-1eaa6af5b067"
"US-NV";"669eb22e-cf87-3b59-a553-06880eed6a5a"
"US-NY";"0efe3dd6-681d-3dd2-8970-52bea5982168"
"US-OH";"8f530ffb-71ad-30e5-8e27-ea335b94166f"
"US-OK";"9704b0fb-3771-33d7-a07d-a7d6e1a431a2"
"US-OR";"7fb70584-7e67-3d35-9d3a-16a62784d3a3"
"US-PA";"22b8b398-1b5b-3955-a162-614bb67b5927"
"US-RI";"869d2f4d-09bf-3b85-b19d-3cd046b07ac5"
"US-SC";"58a2cc24-3eaf-3596-988e-742e109b66fd"
"US-SD";"112e6937-5e63-32a1-ba68-730cbd933c75"
"US-TN";"1be0b149-5590-34c3-bee8-fdb3255c95f4"
"US-TX";"f767f1ae-d126-3766-846d-62fa2f6f927f"
"US-UT";"10334e82-fe92-33bf-9d45-2decb730b1c2"
"US-VA";"4ec8c4f4-fd4d-3a38-80a5-7446f9420f11"
"US-VT";"3b7e10ba-fd35-381d-8ff5-8811c0f6bf32"
"US-WA";"9ef574c2-cd1a-3866-b782-5e74b2c6cfcb"
"US-WI";"38af12ff-e146-3293-a429-6ddf9c28b806"
"US-WV";"a8ce62fb-3610-311c-8af0-a8bf4942f5a0"
"US-WY";"373367f9-6d69-3917-ac7a-b9b523b4f30f"
"UY";"1b23f8a4-c97c-355f-b57e-c2aae921f03d"
"UZ";"8b3274b7-55aa-3339-82f5-7fb557e25923"
"VA";"43b1cc1d-b7be-33d8-99dd-4280f578691a"
"VC";"c56e5259-4d4e-3e7f-acb2-b96c4637b486"
"VE";"eabb18f0-a40c-3b35-9237-0c9e1bc1d61e"
"VG";"1815235d-384d-3912-9466-8c73298f1e52"
"VI";"35b36b28-916d-38b3-8abd-df832e286126"
"VN";"5e9c52c6-d618-381e-bd9d-62a294c4979c"
"VU";"0730b75e-96c0-353b-9b19-6be7ff4fa194"
"WECC";"f62a6cfc-7bf3-3556-a8b3-a168accf9875"
"WECC, US only";"c8a55d0a-2f9b-377b-816d-54961f14d202"
"WEU";"27ec30d1-c271-32b7-8cdf-d39530307275"
"WF";"c1b291cb-8522-336e-8217-31b509c9fcdd"
"WS";"742523da-ef59-3b4b-b184-09f46de05d0c"
"XK";"a2d8fced-03cb-3e20-af8e-1226935c9c92"
"YE";"00c66f1a-036b-38f9-8b70-9cb8d925d3d9"
"YT";"fa0ed5b5-c600-345b-9d9a-299952b99651"
"ZA";"959848ca-10cc-3a60-9a81-8ac11523dc63"
"ZM";"d9c29677-6530-3ff5-92a5-ab979ed1f7a0"
"ZW";"a1555463-c361-3703-aa27-4a8b44e29192"
